names,length,width,height,noseLength,radius,tailLength,endRadius,dragForce,dragCoeff,refArea
uuv_0486,1628.5512209507297,1039.167423888593,580.2399271638528,1491.5191306881975,205.5009950713122,1966.2778368660095,38.80297611678996,20.311403,0.010545241,2.52013202e+00
uuv_0487,1470.0538117908834,1723.226965322207,1966.8354042658727,1932.1241009411547,429.5075228568064,3701.538771651563,78.69623590193041,31.382533,0.072461116,5.66660410e-01
uuv_0488,3631.6443314919607,1170.4567898115915,1387.7946897193713,1158.0562489671286,534.91083007527,1486.3332255092043,57.979334317650434,36.423999,0.014751407,3.23068092e+00
uuv_0489,1437.2867890771295,1931.2749176732755,1418.4578796085734,1387.1217128026644,560.2637336875594,1304.0058752985349,70.42492358292377,17.157551,0.016286368,1.37838632e+00
uuv_0490,1482.6099059418443,1003.7817951502301,1882.3413167868152,3302.100287096561,328.4386960197589,2655.171336479433,87.31071818531784,35.686455,0.01890675,2.46959882e+00
uuv_0491,2084.6777914785653,1531.5755008997237,541.1287300947812,3196.291986349315,263.8217522660427,3867.6047783187864,41.72433797916068,69.049801,0.050282958,1.79672455e+00
uuv_0492,2144.196103432886,1042.1520494012402,1803.1196410827813,3662.788022246576,426.28786166667226,3864.1738056421555,19.831913473645344,60.19515,0.10242415,7.68951647e-01
uuv_0493,2137.1534498721985,445.9783278960682,1774.4466287880286,3836.797493386656,216.9930966609959,1554.5495070503089,68.13536591645845,74.053784,0.056237581,1.72290178e+00
uuv_0494,3283.5032846804047,853.910726003749,1616.305596289483,3149.5257770241915,285.1261245405791,2853.116378088419,29.887374772632615,61.094299,0.10645272,7.50902945e-01
uuv_0495,1913.5710432103065,1833.8247572174328,1369.5797352050906,2538.7640293963223,321.8104597915366,2147.9638119358624,48.08748958655631,78.004733,0.077892842,1.31027754e+00
uuv_0496,3766.1509359538973,988.0188986109605,1768.1170291979465,2214.8645774931274,434.51677573708696,3063.4134814975914,11.440813602410305,26.992515,0.014578174,2.42259109e+00
uuv_0497,2941.318431173161,1671.416404831556,1352.9643943441038,1320.3647276355148,610.5319362546809,1336.6198431764922,78.78010381094307,81.015474,0.066892461,1.58464030e+00
uuv_0498,2330.2482223341085,1082.6957986830994,1951.684359450843,3444.7163479723445,315.9191456380977,2140.209132280731,75.04049208003549,23.06883,0.015550944,1.94092482e+00
uuv_0499,3700.3724617237162,1828.780382377702,447.0073740499654,1278.155577236028,206.98856263704383,2743.9296197626936,71.69535923445301,80.353733,0.051858831,2.02732429e+00
